id,goal1_id,goal1_label,goal1_score
30604,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.67481
30605,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.59158
30606,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.670989
30607,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.616349
30608,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.643557
30609,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.61025
30610,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.531918
30611,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.61984
30612,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.585526
30613,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.678594
30614,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.587298
30615,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.720955
30616,G3_biodiversity_interactions,How different components of biodiversity interact,0.529383
30617,G3_biodiversity_interactions,How different components of biodiversity interact,0.576037
30618,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.519455
30619,G3_biodiversity_interactions,How different components of biodiversity interact,0.562384
30620,,,0.0
30621,G3_biodiversity_interactions,How different components of biodiversity interact,0.51332
30622,,,0.0
30623,,,0.0
30624,,,0.0
30625,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.53397
30626,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.567956
30627,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.524507
30628,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.642669
30629,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.665562
30630,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.566499
30631,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.675111
30632,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.584197
30633,G3_biodiversity_interactions,How different components of biodiversity interact,0.529318
30634,G3_biodiversity_interactions,How different components of biodiversity interact,0.524262
30635,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.535279
30636,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.530323
30637,,,0.0
30638,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.624598
30639,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.660548
30640,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.49695
30641,G3_biodiversity_interactions,How different components of biodiversity interact,0.527126
30642,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.555286
30643,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.582941
30644,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.570833
30645,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.613412
30646,G3_biodiversity_interactions,How different components of biodiversity interact,0.542767
30647,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.520483
30648,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.59224
30649,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.637924
30650,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.637048
30651,G3_biodiversity_interactions,How different components of biodiversity interact,0.5612
30652,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.701246
30653,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.530932
30654,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.501308
30655,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.606755
30656,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.614748
30657,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.583364
30658,G3_biodiversity_interactions,How different components of biodiversity interact,0.569088
30659,G3_biodiversity_interactions,How different components of biodiversity interact,0.506246
30660,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.609259
30661,G3_biodiversity_interactions,How different components of biodiversity interact,0.645808
30662,,,0.0
30663,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.691948
30664,G3_biodiversity_interactions,How different components of biodiversity interact,0.662882
30665,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.658272
30666,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.624117
30667,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.584716
30668,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.66154
30669,G3_biodiversity_interactions,How different components of biodiversity interact,0.626363
30671,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.623488
30672,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.583057
30673,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.523661
30674,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.577264
30675,G3_biodiversity_interactions,How different components of biodiversity interact,0.506312
30676,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.560391
30677,G3_biodiversity_interactions,How different components of biodiversity interact,0.635384
30678,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.532703
30679,G3_biodiversity_interactions,How different components of biodiversity interact,0.579353
30680,,,0.0
30681,G3_biodiversity_interactions,How different components of biodiversity interact,0.60677
30682,,,0.0
30684,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.628226
30685,G3_biodiversity_interactions,How different components of biodiversity interact,0.535862
30686,G3_biodiversity_interactions,How different components of biodiversity interact,0.576528
30687,G3_biodiversity_interactions,How different components of biodiversity interact,0.520231
30688,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.563599
30689,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.617904
30690,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.570857
30691,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.616093
30692,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.51264
30693,,,0.0
30694,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.608237
30695,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.518824
30696,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.623934
30698,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.675074
30699,G3_biodiversity_interactions,How different components of biodiversity interact,0.623554
30700,,,0.0
30701,G3_biodiversity_interactions,How different components of biodiversity interact,0.511399
30702,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.59695
30703,G3_biodiversity_interactions,How different components of biodiversity interact,0.590518
30704,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.576144
30705,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.537171
30706,G3_biodiversity_interactions,How different components of biodiversity interact,0.514621
30707,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.622063
30708,G3_biodiversity_interactions,How different components of biodiversity interact,0.511859
30709,,,0.0
30710,G3_biodiversity_interactions,How different components of biodiversity interact,0.550985
30711,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.649035
30712,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.575439
30713,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.570675
30714,G3_biodiversity_interactions,How different components of biodiversity interact,0.595055
30715,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.496652
30716,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.644192
30717,,,0.0
30718,,,0.0
30719,G3_biodiversity_interactions,How different components of biodiversity interact,0.529167
30720,G3_biodiversity_interactions,How different components of biodiversity interact,0.639608
30721,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.534656
30722,G3_biodiversity_interactions,How different components of biodiversity interact,0.602181
30723,,,0.0
30724,,,0.0
30725,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.561474
30726,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.529291
30727,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.619039
30728,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.557435
30729,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.598591
30730,,,0.0
30731,G3_biodiversity_interactions,How different components of biodiversity interact,0.565781
30732,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.571108
30733,,,0.0
30734,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.660152
30735,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.592687
30736,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.558874
30737,G3_biodiversity_interactions,How different components of biodiversity interact,0.576065
30738,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.66509
30739,G3_biodiversity_interactions,How different components of biodiversity interact,0.576735
30740,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.536412
30741,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.560453
30742,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.678255
30743,,,0.0
30744,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.654422
30745,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.629642
30746,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.585173
30747,G3_biodiversity_interactions,How different components of biodiversity interact,0.570695
30748,G3_biodiversity_interactions,How different components of biodiversity interact,0.567975
30749,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.547867
30750,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.559972
30751,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.552151
30752,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.526651
30753,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.605458
30754,,,0.0
30755,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.603698
30756,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.517284
30757,,,0.0
30758,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.659593
30759,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.567906
30760,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.590253
30761,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.743003
30762,G3_biodiversity_interactions,How different components of biodiversity interact,0.519701
30763,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.599534
30764,,,0.0
30765,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.546087
30766,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.584459
30767,G3_biodiversity_interactions,How different components of biodiversity interact,0.589831
30768,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.53082
30769,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.492393
30770,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.553162
30771,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.568745
30772,G3_biodiversity_interactions,How different components of biodiversity interact,0.559966
30773,,,0.0
30774,G3_biodiversity_interactions,How different components of biodiversity interact,0.644577
30775,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.546793
30776,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.611947
30777,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.565663
30778,G3_biodiversity_interactions,How different components of biodiversity interact,0.582482
30779,,,0.0
30780,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.563194
30781,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.640365
30782,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.706977
30783,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.596066
30784,,,0.0
30785,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.584663
30786,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.576525
30787,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.600973
30788,G3_biodiversity_interactions,How different components of biodiversity interact,0.624884
30789,G3_biodiversity_interactions,How different components of biodiversity interact,0.580371
30790,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.572285
30791,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.537732
30792,,,0.0
30793,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.650037
30794,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.500969
30795,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.559194
30796,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.588116
30797,G3_biodiversity_interactions,How different components of biodiversity interact,0.557126
30798,,,0.0
30799,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.491675
30800,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.681788
30801,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.528385
30802,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.595181
30804,G3_biodiversity_interactions,How different components of biodiversity interact,0.613562
30805,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.585868
30806,G3_biodiversity_interactions,How different components of biodiversity interact,0.562018
30807,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.604562
30808,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.621967
30810,,,0.0
30811,G3_biodiversity_interactions,How different components of biodiversity interact,0.550661
30812,G3_biodiversity_interactions,How different components of biodiversity interact,0.547707
30813,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.498563
30814,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.600738
30815,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.547549
30816,G3_biodiversity_interactions,How different components of biodiversity interact,0.557013
30817,G3_biodiversity_interactions,How different components of biodiversity interact,0.581947
30818,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.498252
30819,G3_biodiversity_interactions,How different components of biodiversity interact,0.57863
30820,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.617714
30821,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.543871
30822,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.547422
30823,G3_biodiversity_interactions,How different components of biodiversity interact,0.596464
30824,G3_biodiversity_interactions,How different components of biodiversity interact,0.528563
30825,G3_biodiversity_interactions,How different components of biodiversity interact,0.587127
30826,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.54627
30827,,,0.0
30829,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5837
30830,,,0.0
30831,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.509544
30832,,,0.0
30833,G3_biodiversity_interactions,How different components of biodiversity interact,0.583102
30834,G3_biodiversity_interactions,How different components of biodiversity interact,0.605342
30835,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.673705
30836,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.745437
30837,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.568572
30838,G3_biodiversity_interactions,How different components of biodiversity interact,0.593534
30839,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.578991
30840,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.57324
30841,G3_biodiversity_interactions,How different components of biodiversity interact,0.592329
30842,G3_biodiversity_interactions,How different components of biodiversity interact,0.596232
30843,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.548991
30844,G3_biodiversity_interactions,How different components of biodiversity interact,0.55015
30845,G3_biodiversity_interactions,How different components of biodiversity interact,0.535295
30846,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.506048
30847,,,0.0
30848,G3_biodiversity_interactions,How different components of biodiversity interact,0.645858
30849,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.650234
30850,G3_biodiversity_interactions,How different components of biodiversity interact,0.564749
30851,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.495897
30852,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.610472
30853,G3_biodiversity_interactions,How different components of biodiversity interact,0.539301
30854,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.602108
30855,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.688592
30857,,,0.0
30858,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.660427
30859,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.640096
30860,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.527389
30861,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.665314
30862,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.493604
30863,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.684917
30864,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.653395
30865,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.734705
30866,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.643059
30867,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.606125
30868,G3_biodiversity_interactions,How different components of biodiversity interact,0.533251
30869,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.63783
30870,,,0.0
30871,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.562456
30872,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.498131
30874,,,0.0
30875,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.602249
30876,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.581454
30877,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.604988
30878,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.646784
30879,G3_biodiversity_interactions,How different components of biodiversity interact,0.564896
30881,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.626973
30882,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.662378
30883,,,0.0
30884,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.529256
30885,G3_biodiversity_interactions,How different components of biodiversity interact,0.572976
30886,G3_biodiversity_interactions,How different components of biodiversity interact,0.520987
30887,G3_biodiversity_interactions,How different components of biodiversity interact,0.526539
30888,G3_biodiversity_interactions,How different components of biodiversity interact,0.532118
30889,G3_biodiversity_interactions,How different components of biodiversity interact,0.584675
30890,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.62271
30891,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.58719
30892,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.585551
30893,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.684928
30894,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.592443
30895,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.664734
30896,,,0.0
30897,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.584151
30919,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.582703
30943,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.638082
30952,G3_biodiversity_interactions,How different components of biodiversity interact,0.506772
30953,,,0.0
30959,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.73787
30960,G3_biodiversity_interactions,How different components of biodiversity interact,0.584049
30961,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.610589
30962,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.637849
30965,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.556888
30966,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.648977
30967,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.55335
30972,,,0.0
30976,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.557167
30978,G3_biodiversity_interactions,How different components of biodiversity interact,0.538385
30984,G3_biodiversity_interactions,How different components of biodiversity interact,0.58183
30986,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.502293
30987,G3_biodiversity_interactions,How different components of biodiversity interact,0.657333
30998,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.636352
31008,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.68333
31009,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.518242
31010,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.661971
31011,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.64528
31013,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.587738
31014,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.612379
31015,G3_biodiversity_interactions,How different components of biodiversity interact,0.623821
31016,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.618481
31017,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.573324
31019,G3_biodiversity_interactions,How different components of biodiversity interact,0.579137
31022,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.666805
31029,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.583146
31038,G3_biodiversity_interactions,How different components of biodiversity interact,0.558128
31039,G3_biodiversity_interactions,How different components of biodiversity interact,0.575675
31041,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.592358
31042,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5914
31043,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.527161
31045,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.65068
31046,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.722978
31047,G3_biodiversity_interactions,How different components of biodiversity interact,0.5946
31050,,,0.0
31051,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.516757
31055,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.591644
31059,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.679585
31060,,,0.0
31063,G3_biodiversity_interactions,How different components of biodiversity interact,0.520521
31064,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.651848
31065,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.672285
31066,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.612088
31067,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.624633
31068,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.550775
31069,G3_biodiversity_interactions,How different components of biodiversity interact,0.543572
31071,G3_biodiversity_interactions,How different components of biodiversity interact,0.568762
31072,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.531217
31073,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.562619
31077,G3_biodiversity_interactions,How different components of biodiversity interact,0.586074
31083,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.501935
31084,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.572302
31085,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.646442
31089,G3_biodiversity_interactions,How different components of biodiversity interact,0.520375
31090,G3_biodiversity_interactions,How different components of biodiversity interact,0.497436
31092,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.586355
31093,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.506309
31097,,,0.0
31098,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.580516
31099,G3_biodiversity_interactions,How different components of biodiversity interact,0.546371
31101,G3_biodiversity_interactions,How different components of biodiversity interact,0.533943
31104,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.587491
31108,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.632605
31121,G3_biodiversity_interactions,How different components of biodiversity interact,0.574554
31126,G3_biodiversity_interactions,How different components of biodiversity interact,0.574901
31127,G3_biodiversity_interactions,How different components of biodiversity interact,0.568311
31128,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.637651
31129,,,0.0
31130,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.604229
31144,G3_biodiversity_interactions,How different components of biodiversity interact,0.633836
31145,,,0.0
31147,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.581566
31148,G3_biodiversity_interactions,How different components of biodiversity interact,0.597823
31149,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.572532
31152,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.58704
31153,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.563195
31154,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.559927
31156,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.558985
31168,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.673184
31169,G3_biodiversity_interactions,How different components of biodiversity interact,0.598807
31188,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.615311
31189,G3_biodiversity_interactions,How different components of biodiversity interact,0.61538
31190,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.676741
31191,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.612788
31192,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.517669
31193,G3_biodiversity_interactions,How different components of biodiversity interact,0.539345
31194,G3_biodiversity_interactions,How different components of biodiversity interact,0.522132
31211,G3_biodiversity_interactions,How different components of biodiversity interact,0.566103
31212,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.73853
31222,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.671563
31223,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.683958
31225,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.576929
31231,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.651337
31233,G3_biodiversity_interactions,How different components of biodiversity interact,0.49461
31235,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.677418
31237,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6024
31238,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.644432
